Wall time,Step,Value
1741816042.0168793,4792320,2.0
1741816079.911724,4812800,2.0
1741816117.5244563,4833280,2.0
1741816155.2321975,4853760,2.0
1741816192.8636744,4874240,2.0
1741816230.5597937,4894720,2.0
1741816268.3338013,4915200,2.0
1741816306.1437032,4935680,2.0
1741816343.9498072,4956160,2.0
1741816381.7695937,4976640,2.0
1741816419.4194517,4997120,2.0
1741816457.0495539,5017600,2.0
