#{"t_start": 1741225022.2830396, "env_id": "None"}
r,l,t
-99.94529,6,103.973135
-104.72862,2,103.973155
-102.06678,3,103.973161
-109.23738,4,103.987607
-104.37984,2,103.987628
-104.99801,2,104.00175
-104.41412,3,104.032776
-112.29101,10,104.032798
-104.43164,6,104.032804
-106.82722,10,104.053294
-109.04719,3,104.083553
-109.07774,7,104.083574
-108.87702,11,104.083579
-113.95526,8,104.130177
-109.16788,3,104.130198
-105.16781,9,104.130203
-109.20163,4,104.143849
-109.25714,8,104.160738
-102.12761,9,104.176181
-104.10614,6,104.176201
-113.67195,14,104.190858
-112.6369,22,104.190879
-106.891556,4,104.190884
-103.086914,2,104.206786
-104.47419,3,104.206805
-108.499,10,104.206812
-102.82021,4,104.206816
-103.42988,2,104.220029
-101.76376,6,104.220049
-105.560036,3,104.234885
-102.63353,2,104.249723
-111.5766,5,104.266349
-109.480354,7,104.281656
-105.29846,11,104.296182
-101.941025,7,104.310991
-98.465385,8,104.326633
-103.701584,4,104.326654
-100.38983,9,104.341957
-105.934235,6,104.341978
-103.6634,3,104.356038
-109.00366,3,104.375441
-97.99322,11,104.375461
-109.53766,3,104.375467
-104.095924,2,104.375471
-102.76943,2,104.390901
-108.46791,7,104.390921
-103.52811,4,104.405882
-107.57681,12,104.405904
-102.08738,12,104.420843
-108.03875,3,104.420862
-106.01593,2,104.436395
-106.16589,7,104.483337
-101.572655,7,104.483358
-101.45232,8,104.49785
-106.021866,7,104.49787
-103.101616,5,104.512893
-102.15793,8,104.512913
-103.31729,8,104.528075
-106.89546,3,104.528099
-104.75693,2,104.543666
-101.77571,3,104.543686
-103.20963,3,104.543692
-104.719406,2,104.55898
-103.816666,2,104.591033
-101.92992,3,104.591052
-109.342636,4,104.606147
-103.57416,4,104.606168
-100.456154,12,104.606174
-103.8517,2,104.641713
-106.01593,2,104.641734
-104.05301,3,104.657041
-110.03131,16,104.672673
-110.5176,5,104.673827
-105.811966,5,104.673856
-104.678345,3,104.689252
-95.91566,12,104.704531
-108.96304,3,104.704552
-104.744385,3,104.720197
-110.13442,3,104.720217
-99.507286,29,104.749712
-102.197464,5,104.749733
-107.87551,3,104.749741
-105.766525,3,104.765302
-100.83856,4,104.783649
-93.22497,20,104.799369
-105.07968,3,104.799389
-103.16659,8,104.830719
-105.102745,2,104.83074
-104.08514,6,104.845886
-104.67654,3,104.845906
-108.843575,4,104.845913
-100.916756,11,104.861625
-90.27612,21,104.861646
-104.49034,2,104.876824
-104.52845,9,104.896433
-106.01876,8,104.896454
-104.05588,2,104.911812
-102.376114,4,104.926891
-94.766754,18,104.926911
-103.540405,5,104.926917
-107.35434,7,104.942113
-104.87526,2,104.942133
-103.74076,2,104.956358
-101.76604,9,104.971272
-102.600204,3,104.985693
-108.47548,4,105.00375
-100.691925,7,105.00377
-104.51023,2,105.01852
-99.30459,6,105.018539
-103.80352,11,105.018545
-102.65227,4,105.018549
-103.85553,2,105.047376
-102.75686,3,105.047397
-103.712135,3,105.063032
-103.53712,4,105.078146
-109.16829,14,105.078166
-104.552345,2,105.078171
-110.15166,8,105.093014
-111.31684,7,105.112009
-104.944435,2,105.112029
-109.51461,3,105.112035
-114.964264,14,105.11204
-112.71536,15,105.157943
-99.419685,5,105.157964
-106.30905,3,105.15797
-100.75725,4,105.174162
-116.87793,10,105.174183
-112.53286,9,105.189028
-105.33371,3,105.203773
-103.25612,6,105.205126
-104.78214,3,105.221554
-104.024956,2,105.236903
-101.88326,9,105.236924
-108.41493,4,105.23693
-97.50644,9,105.252303
-108.65193,6,105.252323
-103.936676,2,105.267275
-103.94577,2,105.267295
-103.8727,7,105.2673
-104.68429,5,105.282228
-104.46522,2,105.282247
-108.41487,3,105.282253
-105.005356,2,105.297922
-106.8083,3,105.31583
-103.73987,4,105.33118
-103.51863,4,105.346763
-108.20909,4,105.362101
-98.986855,12,105.377054
-100.26258,6,105.377073
-103.81294,2,105.392421
-104.828514,5,105.392439
-103.181816,8,105.407269
-105.57143,22,105.424479
-106.95171,3,105.424498
-106.01593,2,105.439238
-114.71936,14,105.439257
-107.05347,3,105.439263
-106.12615,3,105.439267
-108.95637,7,105.455467
-104.65702,2,105.470556
-104.67393,2,105.470575
-104.75609,2,105.470581
-108.56096,7,105.485865
-102.15538,3,105.501637
-108.68157,16,105.501656
-103.49271,3,105.519254
-106.515945,3,105.519274
-99.938995,6,105.51928
-102.41518,7,105.533979
-106.89276,4,105.533998
-104.23294,2,105.534004
-101.71064,7,105.549317
-101.50055,3,105.563605
-105.12693,2,105.563624
-104.104095,2,105.563631
-100.47501,15,105.563636
-105.44826,3,105.594667
-105.76225,6,105.594686
-103.586845,2,105.594691
-104.506744,2,105.594702
-102.010284,6,105.61091
-104.788574,2,105.630432
-104.52119,2,105.630452
-103.62461,2,105.646311
-106.50579,3,105.646332
-103.15986,8,105.646338
-113.827995,6,105.661008
-103.68151,6,105.661029
-99.54145,11,105.661034
-104.812294,2,105.676487
-107.35075,3,105.676509
-103.62574,2,105.69263
-102.41091,6,105.692651
-103.49693,3,105.708385
-103.09353,4,105.708406
-108.723694,4,105.740747
-104.02756,2,105.740769
-103.81715,8,105.756544
-103.15871,14,105.756564
-102.36859,6,105.773329
-108.71971,5,105.773349
-103.70104,2,105.787944
-103.95106,2,105.787964
-105.31709,9,105.804527
-106.01593,2,105.804547
-105.923164,7,105.820113
-104.57994,3,105.820133
-104.87428,2,105.820139
-106.970695,6,105.839789
-101.12733,9,105.839824
-114.18168,12,105.839832
-115.042145,7,105.855132
-107.0647,3,105.869256
-102.38745,5,105.869276
-109.58321,3,105.884192
-104.5567,4,105.884212
-112.54211,5,105.899864
-106.95259,4,105.899885
-106.01593,2,105.914029
-109.26342,7,105.91405
-111.339005,5,105.914056
-106.344604,8,105.930316
-104.176125,4,105.930336
-104.02241,2,105.949846
-103.69438,2,105.949867
-101.77177,3,105.949872
-107.66766,3,105.981607
-100.10675,8,105.996678
-105.82168,3,105.996699
-113.6278,5,105.996704
-104.53298,6,105.996709
-107.67297,3,106.026966
-101.52103,6,106.026986
-105.319885,3,106.042713
-102.04197,4,106.061735
-105.12693,2,106.061755
-97.715065,15,106.091759
-106.19683,14,106.10627
-108.235245,4,106.121202
-99.60938,8,106.121221
-104.065704,4,106.151371
-101.97713,13,106.15139
-101.18326,6,106.151396
-107.11239,9,106.170067
-103.619675,2,106.184813
-99.68799,15,106.184832
-108.84551,9,106.184838
-106.466995,5,106.184842
-106.01593,2,106.200096
-102.50143,5,106.200114
-104.751015,5,106.20012
-108.176865,3,106.200124
-108.56983,3,106.200129
-103.64422,2,106.231576
-105.12693,2,106.231596
-101.156555,3,106.231602
-104.56175,2,106.261047
-109.12706,6,106.277554
-103.36191,5,106.277575
-104.65405,7,106.29291
-106.01593,2,106.308345
-108.62761,8,106.308365
-104.579834,7,106.30837
-102.422325,8,106.323431
-101.06267,7,106.338876
-98.768776,5,106.338895
-104.46566,2,106.338902
-104.49623,2,106.338906
-108.37033,5,106.354721
-98.061226,8,106.354741
-108.45624,3,106.373371
-104.66461,2,106.37339
-106.93544,3,106.388287
-100.53156,8,106.418017
-101.98605,3,106.418038
-111.24239,8,106.432986
-105.779655,3,106.433006
-108.71019,4,106.433011
-108.83007,7,106.448372
-102.384285,7,106.448392
-103.61716,3,106.462674
-95.9271,30,106.462693
-105.12693,2,106.462699
-105.12693,2,106.462704
-104.52359,2,106.480806
-107.36815,10,106.511485
-106.235565,4,106.511506
-111.33845,6,106.511512
-105.28864,4,106.527065
-107.85998,11,106.527088
-101.83902,4,106.527094
-101.467834,3,106.527099
-108.30229,5,106.541503
-104.7954,2,106.541524
-106.595436,3,106.571532
-106.56111,3,106.571553
-102.72023,4,106.604863
-103.831505,2,106.604885
-110.88788,6,106.60489
-104.51327,2,106.604895
-104.43552,2,106.634657
-103.78051,2,106.634679
-103.765335,2,106.634684
-99.4449,9,106.649568
-104.86922,12,106.649589
-111.267685,9,106.665291
-102.25205,16,106.68332
-105.817184,10,106.69979
-104.692474,2,106.699811
-108.54869,3,106.699817
-97.48283,12,106.714457
-109.117874,6,106.730243
-102.20035,5,106.730263
-103.392815,2,106.74554
-108.24329,9,106.74556
-106.28029,8,106.760862
-103.842964,5,106.775486
-101.35601,3,106.775508
-108.14551,3,106.793718
-107.2768,3,106.809446
-104.81679,4,106.83998
-102.41304,8,106.856076
-111.44158,11,106.856101
-100.48372,11,106.87241
-107.076195,8,106.872429
-113.77148,11,106.872435
-104.786354,3,106.888704
-98.61421,16,106.888724
-104.0092,5,106.888729
-103.70253,2,106.906685
-105.192154,7,106.906706
-106.21868,3,106.906712
-105.07994,2,106.922135
-111.269775,4,106.922155
-109.409744,3,106.922161
-102.83647,2,106.937217
-107.47637,4,106.937237
-99.97654,5,106.969282
-104.38848,2,106.969303
-103.61963,3,106.969309
-105.77592,3,106.98408
-100.33424,5,106.984104
-110.82452,5,107.002661
-114.985374,11,107.063155
-102.1384,4,107.063176
-107.85595,5,107.063182
-104.84573,6,107.07685
-108.597015,9,107.112017
-104.67162,3,107.112037
-104.62869,9,107.112043
-107.566055,13,107.126812
-102.307686,22,107.126832
-100.9674,10,107.126838
-101.17435,14,107.126842
-105.36286,2,107.141835
-109.451744,4,107.141855
-102.53681,6,107.156243
-104.74802,3,107.172707
-97.57693,7,107.172727
-104.89481,3,107.172733
-105.05649,3,107.172737
-102.816635,4,107.221687
-106.320915,3,107.221709
-105.32914,3,107.221714
-102.20255,5,107.253154
-109.22049,9,107.253175
-102.95828,5,107.253182
-102.91758,11,107.284032
-101.65962,4,107.284052
-105.6931,3,107.299076
-103.06493,3,107.299101
-104.01439,2,107.317715
-99.78278,12,107.317735
-99.57987,7,107.332678
-106.68227,3,107.332699
-103.50003,3,107.37703
-105.07967,4,107.377051
-105.248344,6,107.391174
-115.67986,11,107.391194
-102.4884,17,107.407028
-102.19668,5,107.407048
-107.60725,7,107.407054
-106.85196,3,107.426615
-105.06464,2,107.426635
-99.9112,11,107.426643
-106.01593,2,107.440676
-106.88615,4,107.455885
-104.6146,3,107.470692
-99.25733,5,107.485662
-104.68285,3,107.485683
-98.74756,22,107.485689
-106.17121,5,107.501063
-112.29542,6,107.501087
-103.92534,2,107.516899
-113.909,13,107.516919
-108.17831,3,107.534851
-106.01593,2,107.548738
-107.38311,5,107.548759
-104.33742,3,107.548764
-103.8511,3,107.548769
-103.97595,7,107.56367
-103.40944,3,107.595125
-103.33833,3,107.595147
-112.42969,16,107.624683
-105.09407,7,107.643207
-111.08799,6,107.643227
-104.25098,7,107.659039
-101.94508,5,107.674784
-98.960594,17,107.689715
-101.937256,11,107.689735
-98.36976,9,107.70532
-104.69902,4,107.70534
-100.1627,4,107.705347
-103.911804,2,107.721625
-103.74095,2,107.721643
-104.89798,5,107.739022
-108.64516,4,107.770065
-97.057495,9,107.77009
-102.04798,18,107.770096
-110.40304,5,107.784156
-97.908005,8,107.79883
-100.55372,3,107.814591
-102.6307,3,107.814616
-101.75882,7,107.831311
-108.98621,7,107.876272
-98.99415,10,107.876293
-101.331085,4,107.891544
-106.716515,20,107.906995
-98.1145,8,107.907015
-97.50923,6,107.907021
-110.70363,12,107.922341
-107.22152,8,107.922361
-107.292625,3,107.922367
-105.25897,4,107.936862
-106.65709,4,107.969464
-106.93303,3,107.969485
-102.32,3,107.984053
-109.39958,5,107.984073
-107.59116,5,107.999443
-100.60909,13,108.015017
-97.984634,7,108.015037
-104.758736,2,108.015043
-99.658646,20,108.015048
-106.41361,8,108.015052
-103.956985,3,108.030273
-102.417595,5,108.045031
-107.722565,8,108.046185
-105.76467,3,108.060553
-108.72297,6,108.060573
-102.96237,2,108.075871
-106.792725,5,108.092064
-105.0956,5,108.09209
-104.930275,2,108.106829
-102.14596,5,108.10685
-110.073586,3,108.106856
-109.77169,6,108.106861
-109.24035,3,108.136006
-112.197,7,108.155854
-108.24334,7,108.170341
-103.844284,3,108.186137
-102.8001,12,108.186158
-103.96764,2,108.201709
-109.553925,8,108.217506
-109.37891,8,108.232458
-103.758064,3,108.232478
-100.45113,9,108.248178
-110.99454,16,108.267201
-104.03093,11,108.282063
-113.59887,7,108.296475
-105.12693,2,108.296496
-105.75891,12,108.296502
-105.1531,6,108.296507
-105.439445,3,108.296511
-103.95279,6,108.311113
-106.12448,5,108.311133
-105.00844,6,108.326282
-101.67885,3,108.341273
-107.12568,3,108.341294
-103.87459,4,108.355136
-103.40206,5,108.355156
-106.883446,3,108.355161
-111.5243,4,108.355166
-105.67044,5,108.37457
-105.53999,3,108.390271
-103.08211,2,108.404407
-108.31822,5,108.404426
-99.5189,5,108.420199
-108.96514,4,108.420218
-104.01405,2,108.436267
-105.620224,5,108.436287
-106.230446,4,108.451973
-105.12693,2,108.467289
-109.76936,4,108.467309
-93.374825,22,108.501112
-104.19564,2,108.501132
-110.100525,13,108.516427
-100.42458,7,108.531752
-100.01729,11,108.531772
-105.371086,5,108.54823
-109.565315,3,108.548249
-105.06245,2,108.562705
-106.12812,10,108.581352
-103.90227,5,108.581386
-104.372604,10,108.597024
-106.039024,4,108.597044
-106.69841,5,108.597057
-108.37584,15,108.597062
-103.87308,2,108.612015
-107.04791,3,108.641437
-106.34712,4,108.656298
-102.67121,4,108.67233
-104.657684,8,108.672348
-103.67622,2,108.672355
-110.69452,14,108.67236
-107.64382,7,108.689503
-107.47053,8,108.690857
-106.01593,2,108.705549
-106.29808,8,108.7214
-104.09058,4,108.721421
-100.68322,4,108.736141
-103.538055,3,108.736162
-108.56529,12,108.736168
-103.37054,2,108.736172
-110.52988,5,108.752007
-109.96972,10,108.752028
-106.01593,2,108.752033
-104.898186,2,108.766945
-105.12693,2,108.766965
-113.257195,7,108.783215
-103.77877,2,108.783235
-105.12693,2,108.802337
-103.18098,5,108.802357
-108.46609,3,108.834207
-105.16517,5,108.834229
-107.221245,6,108.834235
-107.34417,3,108.848778
-103.85728,4,108.848799
-107.63341,4,108.864846
-105.12693,2,108.864867
-109.26254,3,108.89332
-103.59186,4,108.89334
-102.15814,4,108.913087
-103.721924,3,108.913109
-112.09555,10,108.913114
-103.561295,2,108.92847
-113.31463,12,108.92849
-104.423775,2,108.94314
-106.85367,3,108.94316
-105.82011,11,108.943165
-105.615326,6,108.95793
-104.48381,2,108.95795
-102.582664,4,108.973633
-103.42397,2,108.973652
-104.07079,2,108.988722
-104.98999,2,108.988742
-106.01593,2,109.023041
-103.05752,21,109.023061
-103.12716,6,109.038806
-108.74362,8,109.053372
-103.82567,2,109.053392
-104.66439,6,109.068304
-108.691376,4,109.08344
-106.01593,2,109.098702
-101.50904,4,109.113657
-103.35167,5,109.114991
-104.41623,2,109.146052
-103.83146,2,109.146073
-110.396675,11,109.146079
-106.56663,13,109.146087
-112.86213,21,109.160622
-100.94609,5,109.160642
-105.12693,2,109.191387
-105.894844,3,109.191407
-99.0137,13,109.191414
-100.3714,11,109.225574
-106.33101,6,109.24035
-101.49729,3,109.240371
-110.53349,6,109.240377
-109.305756,6,109.256675
-108.35893,7,109.256694
-115.56322,10,109.256699
-103.011604,2,109.270336
-103.665504,2,109.285642
-106.561485,4,109.285663
-103.37555,3,109.301419
-107.35367,7,109.301439
-104.65476,7,109.301445
-110.703285,5,109.315983
-104.96859,2,109.316002
-105.22867,27,109.3329
-102.43723,3,109.348293
-104.1614,6,109.348312
-107.76512,5,109.379222
-106.79646,4,109.379243
-109.89537,8,109.393674
-105.121216,2,109.423044
-99.948685,7,109.423066
-109.50328,6,109.423072
-103.87186,2,109.457413
-103.91018,2,109.457434
-102.12952,10,109.45744
-101.70376,7,109.486579
-100.23279,8,109.501138
-103.14308,3,109.501159
-102.31843,17,109.501164
-103.42441,4,109.516043
-103.774155,5,109.531372
-107.853294,16,109.531391
-106.92098,3,109.549083
-106.01593,2,109.549103
-107.28474,4,109.563653
-106.12825,9,109.563675
-104.20017,5,109.578156
-105.44964,6,109.578177
-103.47384,16,109.592829
-102.427376,16,109.592849
-105.83293,3,109.592855
-108.41534,3,109.607592
-107.15266,4,109.622589
-103.84582,2,109.622609
-109.77867,5,109.622614
-107.9908,7,109.637121
-103.75408,7,109.637142
-107.067474,4,109.655176
-104.06699,3,109.670628
-108.06286,6,109.670647
-102.64592,2,109.670653
-106.555336,3,109.685234
-103.62481,4,109.685253
-110.44724,5,109.685261
-106.807076,3,109.700618
-103.57472,2,109.717214
-104.00961,2,109.717235
-108.761284,3,109.731825
-114.928986,7,109.731845
-103.59746,2,109.731853
-107.139336,5,109.749105
-105.43842,11,109.765038
-106.0813,3,109.779545
-105.10664,5,109.7944
-104.289,6,109.809722
-106.788216,5,109.809742
-109.8119,3,109.840219
-105.12693,2,109.84024
-107.748314,3,109.856232
-103.09698,12,109.857588
-110.032104,8,109.872629
-98.99919,7,109.887891
-110.2663,15,109.903322
-105.85199,3,109.903342
-107.33818,11,109.903348
-105.94779,4,109.933703
-106.38132,4,109.949217
-101.200035,7,109.949237
-93.58806,24,109.949243
-108.04219,3,109.949248
-104.92609,4,109.969759
-104.05629,5,109.985586
-105.569725,11,110.016925
-107.444016,4,110.016947
-103.257,4,110.016953
-107.49784,6,110.037
-105.89554,11,110.03702
-109.92592,18,110.053586
-102.13033,7,110.075209
-101.803795,4,110.090668
-102.658844,4,110.090689
-105.00285,2,110.121651
-105.879616,4,110.12168
-104.093895,2,110.121686
-106.18693,9,110.136651
-108.501114,4,110.136671
-103.70223,2,110.152049
-102.61729,11,110.152069
-111.15977,13,110.167114
-104.07849,3,110.167134
-108.874466,8,110.16714
-103.92497,3,110.18461
-105.12693,2,110.200384
-106.4739,4,110.200405
-108.73939,3,110.200411
-109.43515,5,110.200416
-101.47454,10,110.20042
-103.85754,2,110.232173
-101.00079,13,110.232194
-103.056656,4,110.2322
-102.16613,4,110.263483
-105.06466,4,110.263504
-99.82638,8,110.278439
-105.56078,3,110.27846
-110.904724,6,110.295135
-104.48688,2,110.295156
-104.24746,2,110.309682
-100.540436,5,110.309702
-104.83865,9,110.324967
-103.54597,5,110.340594
-103.45692,3,110.35607
-102.54718,4,110.356095
-106.50009,5,110.356101
-105.352066,2,110.37116
-104.69955,3,110.37118
-104.38119,5,110.391095
-113.4168,12,110.421006
-109.66323,4,110.421026
-89.4879,14,110.421032
-107.85049,5,110.436336
-109.08499,5,110.450723
-104.03123,3,110.466012
-113.28464,19,110.466032
-108.344765,4,110.479638
-114.90155,8,110.496415
-110.68202,13,110.496436
-107.76743,3,110.496442
-111.433075,9,110.496446
-100.66366,5,110.511408
-107.00258,5,110.571607
-111.860916,6,110.571628
-106.839966,5,110.586967
-107.03877,6,110.586987
-99.83765,14,110.604907
-100.96405,7,110.604928
-104.72246,2,110.604934
-102.735,9,110.604939
-104.496704,2,110.619522
-97.96507,13,110.619542
-104.14682,2,110.635302
-104.454384,3,110.635321
-106.34898,5,110.651448
-106.46424,4,110.66721
-103.227936,3,110.66723
-106.4739,4,110.681389
-94.6485,14,110.68141
-104.27493,2,110.681416
-103.9687,4,110.697562
-102.82438,2,110.698971
-104.09907,2,110.699001
-103.71339,6,110.699008
-102.78135,2,110.713538
-103.7229,5,110.713558
-103.601395,2,110.713564
-104.6209,14,110.713568
-105.41735,7,110.713572
